local_key,listingId,bedrooms,bathrooms,price,daysOnMarket,interestLevel
13159,7188273,1,1,3250,258,2
105127,6880819,2,1,1866,324,1
15179,7163710,2,1,4935,264,1
87957,6845681,0,1,2800,332,1
83227,6932412,1,1,2679,313,1
32426,7156518,1,1,1800,265,2
46175,6977607,1,1,4150,303,1
108345,6875614,2,1,3350,325,1
25762,7149104,1,1,2630,267,1
53913,7076640,1,2,3350,283,1
15120,7164177,1,1,2750,264,1
98398,6892566,2,1,3300,321,2
57194,7028693,2,2,3295,292,2
9034,7135450,2,1,3150,269,1
41827,7170403,1,1,3300,263,1
19269,7132861,0,1,1850,270,2
23757,7136286,2,1,2500,269,1
31772,7221279,2,2,4100,252,1
18082,7222751,1,1,2155,251,1
37566,7173041,1,1,3450,263,2
61339,6975049,2,2,6695,304,1
58011,7074013,2,2,7700,283,1
22352,7125007,2,2,5879,271,1
75584,7056261,2,1,2495,287,1
51951,6970995,2,1,3100,305,1
13581,7091192,3,1,2750,278,2
54853,6970353,0,1,2700,305,1
97750,6878594,2,1,3000,325,2
80975,6965767,2,1,3049,305,1
37649,7200837,2,2,5075,257,1
104968,6812667,0,1,2620,338,1
39964,7171331,3,1,3100,263,1
32489,7208800,2,1,1800,255,2
54401,6996276,2,2,5895,299,1
29822,7179961,4,2,5879,261,2
86576,6860656,3,2,4200,328,2
93701,6821499,2,1,3200,336,1
86882,6862074,2,2,8000,328,1
6652,7156795,1,1,3100,265,2
86187,6864494,1,1,3495,327,1
75607,6969441,1,1,2975,305,1
52360,7038105,3,1,3000,291,2
123059,6849202,2,1,2885,331,1
72820,6957413,2,1,3850,307,1
65730,7044403,2,1,3197,290,3
13754,7181624,0,1,2300,259,1
69802,7083349,0,1,3350,280,1
77582,7005039,1,1,4169,297,1
74992,6995332,1,1,4495,299,1
71535,7035709,1,1,3332,291,1
109963,6910428,0,1,1756,318,1
62205,6987508,1,1,2660,300,1
92612,6879256,4,2,5900,325,2
83017,6823805,2,1,2550,335,2
78473,7033205,2,1,1900,292,1
43149,7111412,2,2,3199,275,3
1924,7110082,1,1,4000,275,1
15562,7138677,2,1,3295,268,1
27897,7175236,2,1,3785,262,1
67866,6976858,1,1,4650,303,1
113305,6815190,1,1,3603,338,2
1940,7116366,2,1,1900,273,3
73171,6980432,2,1,2600,303,2
91791,6896523,3,2,5000,321,1
80938,6980667,4,2,9000,303,1
81331,6971991,2,1,3695,304,1
121734,6905904,1,1,5960,319,1
43498,6973424,1,1,3620,304,1
5824,7103432,3,2,5106,276,1
46365,7022394,0,1,2700,293,1
21923,7164558,2,1,5100,264,1
20736,7140450,1,1,4195,268,1
21144,7111133,2,1,2700,275,2
26607,7222936,1,1,3450,251,1
95662,6872091,2,1,3000,326,3
62249,7083344,1,1,2450,280,1
43612,6961348,3,1,6500,306,1
11161,7154746,1,1,3000,266,1
4538,7186299,2,1,3391,259,1
82236,7074188,2,2,5495,283,1
12237,7213364,4,3,4500,254,1
26938,7214320,1,1,3100,254,1
78677,6971507,0,1,2795,305,2
42121,7126800,2,1,2350,271,1
3783,7105380,1,1,2395,276,2
15811,7132857,1,1,3570,270,1
39925,7181257,5,3,12500,260,1
108370,6885760,2,1,3020,323,1
104777,6826966,1,1,2550,335,3
84665,6891594,0,1,1450,321,3
26234,7180407,0,1,2400,261,1
25487,7220882,2,1,2250,252,2
65353,6993447,0,1,2650,299,1
44353,7066039,2,2,5495,285,1
58022,7017794,4,4,6400,295,1
112141,6860463,0,1,2400,328,2
111365,6842364,2,2,6400,332,1
118957,6867641,1,1,1950,327,1
57896,6980395,2,1,2200,303,2
11736,7155668,1,1,2495,266,3
116934,6917829,1,1,5270,316,1
65779,7005971,0,1,2500,297,2
66269,7014171,0,1,1950,296,1
71907,7077464,0,1,3330,282,1
68161,7077315,4,4,26500,282,1
23499,7109124,1,1,4450,275,1
8456,7118865,2,1,3450,272,1
101769,6866673,0,1,1650,327,2
104416,6895384,0,1,2400,321,2
45394,7062097,1,1,2300,286,2
49195,7031342,1,1,3500,292,2
86597,6821976,3,2,7170,336,1
97293,6907737,2,1,2950,319,2
51830,7031119,2,1,3550,292,1
66894,6958985,2,2,9450,307,1
6996,7135380,1,1,2550,269,1
27711,7095357,1,1,3225,277,1
26688,7194323,2,2,6095,258,1
31321,7104252,3,2,4395,276,1
63509,7025377,1,1,4500,293,1
11556,7202631,1,1,2050,256,1
79248,7024603,1,1,2750,293,2
43708,6981248,1,1,3800,303,2
120758,6837455,1,1,3675,333,1
46650,7061315,2,1,3075,286,1
105363,6916177,3,3,11550,317,1
70687,7041199,3,2,5200,290,1
51263,6955784,1,1,2725,307,1
62276,6996544,3,3,11000,299,1
390,7146873,1,1,2395,267,1
65828,6957498,2,1,3025,307,1
43791,6987723,0,1,2850,300,1
110424,6896344,4,2,5995,321,2
88262,6832315,0,1,2200,334,1
97694,6813174,1,1,3095,338,1
43915,7045427,0,1,2695,289,1
97432,6817423,2,1,2625,337,1
67955,7034403,1,1,2550,291,1
108740,6920878,2,1,2200,316,2
22923,7131579,0,1,3212,270,1
107256,6825467,1,1,2895,335,1
48989,7038832,3,2,5695,291,1
74556,7055838,2,1,3400,287,1
120272,6871296,2,1,2900,326,1
52904,7046706,3,2,5700,289,1
110762,6934670,1,1,2200,312,1
120833,6815724,2,1,2450,338,2
2300,7125324,2,1,2650,271,1
86198,6905141,0,1,2700,319,1
112808,6902043,0,1,2674,320,1
45404,7044268,3,2,3700,290,3
18398,7216247,1,1,2500,254,2
80060,7078933,0,1,2895,282,1
47482,7054701,2,1,3475,287,2
34241,7137279,0,1,1995,269,2
487,7158994,4,2,5500,265,3
97309,6859651,0,1,2895,328,1
88756,6912289,2,1,3950,318,1
105945,6850268,1,1,3200,331,1
50854,7006078,1,1,2195,297,1
90270,6887936,0,1,2550,323,3
115248,6896361,2,1,3800,321,2
95138,6875586,0,1,2400,325,2
107067,6818326,1,1,3200,337,1
123819,6861854,2,1,2145,328,2
89837,7234028,0,1,2100,315,1
79893,6965327,2,1,3000,306,1
89790,6915339,1,1,2940,317,1
19891,7223342,1,1,1875,251,2
60140,6991371,0,1,2000,300,1
87455,6878313,3,1,2447,325,1
65795,7001142,2,1,2695,298,1
100671,6815069,0,1,1825,338,1
34676,7170876,0,1,1895,263,2
47238,7073901,1,1,3295,283,1
51385,6980934,2,1,1875,303,3
113332,6919870,1,1,1750,316,1
117588,6901756,2,1,3600,320,1
14682,7099068,1,1,3499,277,2
74081,7072239,2,1,2995,284,1
8190,7135490,2,1,3200,269,2
114020,6867494,2,2,4890,327,1
36058,7094153,1,1,3100,278,1
66399,7004946,1,1,3950,297,1
65069,6999560,1,1,3495,298,1
106659,6880385,0,1,1800,325,3
94725,6884032,1,1,3200,324,1
171,7168370,0,1,2850,263,1
21013,7139582,3,1,2600,268,1
28320,7187156,1,1,1600,258,3
102231,6916596,2,1,4233,317,1
81545,6979558,1,1,5635,303,1
117826,6850464,1,1,2150,331,2
33232,7120268,2,1,3995,272,2
116659,6890098,1,0,2599,322,1
13465,7153506,0,1,3004,266,1
28885,7094697,1,1,2450,277,1
110571,6883586,0,1,3600,324,1
25040,7089190,2,2,4100,278,2
104158,6905030,1,1,3000,319,1
65382,6989864,0,1,1895,300,1
96064,6852291,1,0,4595,330,1
98998,6905974,4,1,3000,319,2
94489,6934941,0,1,2750,312,1
46944,6998825,0,1,3200,298,1
14613,7133294,3,1,5395,269,1
65624,6972784,0,1,2575,304,1
91516,6883405,1,1,2450,324,1
66867,6983470,4,2,4100,302,1
19140,7163904,0,1,2500,264,1
105660,6900120,1,1,2600,320,1
88556,6935519,2,1,3950,312,1
75090,7028482,1,1,2100,292,2
14956,7215446,2,1,3700,254,1
71920,6952951,2,1,2000,308,3
73856,7007333,0,1,1750,297,3
40198,7195995,0,1,2550,258,2
57474,7015080,0,1,2900,295,1
70433,7082990,1,1,1700,280,1
43543,6993081,0,1,2300,299,2
58192,7075217,4,2,6250,283,2
100983,6883606,2,1,3000,324,2
26721,7162844,4,2,7200,264,1
27740,7128960,1,1,6295,270,1
68523,6977052,2,1,1800,303,3
69575,6960624,1,1,3610,307,1
25504,7178283,0,1,3450,262,1
12819,7103364,0,1,2700,276,3
91251,6881711,1,1,3300,324,2
10635,7205093,1,1,1400,256,3
54241,6959467,2,1,3290,307,2
74850,7056408,3,1,3500,286,1
97673,6915540,2,1,3100,317,1
82328,7062113,2,2,4850,286,1
105144,6943470,2,1,3700,311,2
96798,6880364,2,1,2100,325,2
18680,7149581,0,1,2495,267,1
71773,7072351,2,2,3825,284,1
43726,7023207,2,1,5725,293,3
104981,6926232,0,1,2500,314,1
111668,6901408,2,1,2721,320,2
54413,6961679,1,1,2750,306,1
5413,7122090,2,1,3650,272,2
5577,7196882,1,1,4895,257,1
40786,7095922,1,1,2725,277,1
11891,7204411,2,2,11250,256,1
40635,7153466,2,1,3100,267,2
28349,7204762,3,1,5000,256,1
102416,6910872,1,1,2795,318,1
54840,7023593,2,1,2800,293,3
107666,6871890,2,1,2995,326,1
112985,6914553,1,1,4300,317,1
101380,6860585,1,1,3595,328,1
12793,7182040,4,2,5850,259,2
76531,7001111,0,1,2250,298,2
56903,7068939,3,2,5350,284,1
72875,6988850,3,2,5895,300,1
5840,7184957,4,2,7500,259,1
104295,6853647,0,1,2095,330,1
69911,7027075,1,1,3000,292,1
38113,7192313,0,1,2100,258,2
91476,6869247,1,1,3400,326,1
1637,7147934,1,1,2400,267,2
76500,7042156,3,1,4000,290,1
54135,7036237,1,1,2850,291,1
17523,7113650,1,1,2175,274,1
120273,6872225,0,1,3125,326,1
57493,6978570,1,1,3450,303,1
64509,6984378,2,1,2595,301,1
71097,7055531,2,1,2650,287,1
25367,7196234,2,1,2200,258,1
68533,7066479,1,1,2175,285,1
13937,7141923,3,1,2700,268,1
90742,6915588,3,1,4950,317,2
49122,6987436,1,1,2800,300,1
3468,7098491,2,1,2400,277,3
70342,7072772,0,1,2400,284,1
4772,7116760,5,2,4600,273,2
38914,7212822,2,1,3075,254,1
122021,6945528,3,2,5312,310,1
38270,7174895,2,1,1900,262,1
76077,7057311,1,1,4430,286,1
32794,7133360,2,2,4465,269,1
111103,6897777,2,1,1695,320,1
46250,6986209,1,1,3700,301,3
15537,7135452,2,1,2300,269,1
60653,7289040,2,1,3600,305,1
95149,6847007,0,1,3270,331,1
96755,6818451,1,1,2350,337,1
46846,7047169,1,1,5350,289,1
34072,7128387,1,1,4700,270,1
106090,6863993,2,2,6750,327,1
67466,6990498,1,1,2975,300,1
92579,6917772,2,1,2000,316,2
102424,6920428,2,1,3095,316,2
15124,7218704,0,1,1725,253,1
35344,7135697,3,1,5089,269,1
90432,6880946,0,1,2550,324,1
109510,6831323,4,1,6200,334,1
13778,7180201,1,1,2350,261,1
72751,7081717,2,1,3100,281,2
25220,7099010,2,1,3495,277,3
38109,7206866,1,1,3895,255,1
110559,6873172,3,1,3800,326,1
29921,7169271,2,1,3395,263,1
115091,6814675,1,1,3022,338,2
58140,7026511,1,1,3495,293,1
117883,6864228,0,1,2395,327,3
93123,6867256,0,1,1250,327,3
106974,6883851,4,2,6700,324,1
122608,6839758,0,1,1750,333,1
41788,7226990,3,1,4495,251,2
97241,6852114,3,1,5200,330,1
53273,6960297,2,2,4150,307,2
49813,7043555,3,1,3700,290,3
23805,7135370,3,1,2999,269,1
563,7088015,2,2,9095,278,1
106766,6833599,1,1,2575,334,1
72646,7022629,1,1,3950,293,1
103772,6881962,2,1,3750,324,2
73295,7075885,4,2,6125,283,1
37734,7140504,2,1,3300,268,1
89653,6861509,3,1,4500,328,3
52102,6977472,2,1,3600,303,1
11728,7150407,3,2,3795,267,1
51997,7082140,2,1,2995,281,1
62815,7057889,0,1,2200,286,1
65515,7044704,2,2,2460,290,1
122490,6839575,0,1,3455,333,2
38037,7218364,1,1,2600,253,1
53625,7005583,1,1,2600,297,1
25906,7159912,1,1,4000,265,1
97252,6869936,2,2,5705,326,1
90229,6844551,3,1,3000,332,1
76002,7071887,2,1,3800,284,2
47514,6997155,1,1,2900,299,1
72338,7339685,1,1,4300,290,1
14919,7171795,0,1,2200,263,2
114570,6835628,0,1,2300,333,2
97133,7155878,0,1,1950,333,1
61861,6970217,1,1,2200,305,3
69657,7049550,0,1,3800,289,1
45804,6962869,2,2,4350,306,2
91273,6823665,0,1,2095,335,1
27919,7211708,2,1,2000,255,1
73166,7082115,1,1,2500,281,1
100605,6847239,0,1,3138,331,1
19047,7109769,2,1,3350,275,1
30128,7172804,2,1,2775,263,1
13070,7194818,1,1,3500,258,1
61315,7053310,2,2,7620,288,1
43366,6987004,0,1,1875,301,1
105321,6889156,0,1,2650,322,1
60663,7010743,2,2,2075,296,1
65047,7000797,2,1,2595,298,2
107617,6850546,3,1,4350,331,2
9046,7130725,0,1,2900,270,1
79647,7008751,0,1,1850,297,2
94254,6822335,0,1,2500,336,1
97099,6921916,1,1,2495,315,1
120744,6926482,3,1,4650,314,2
85373,6909835,0,1,3465,318,1
15815,7118460,2,2,3150,272,3
32904,7158909,2,2,5000,265,1
93968,6815761,0,1,3107,338,1
31028,7178035,1,1,2295,262,2
51614,6968048,2,1,1900,305,3
70205,7013895,0,1,2500,296,1
105863,6920278,0,1,2400,316,1
109421,6904636,1,1,3695,319,1
26518,7152569,1,1,2600,267,1
60642,7017234,0,1,2500,295,2
22736,7095094,1,1,2750,277,1
41859,7159933,0,1,2250,265,1
46366,6982910,2,1,2500,302,1
25229,7137568,0,1,2495,269,3
58734,7060386,5,2,11000,286,1
14649,7146730,1,1,2950,267,1
123190,6853100,1,1,1950,330,1
42796,7232823,1,1,2825,250,1
10724,7186988,1,1,4700,258,1
106977,6896724,4,2,5700,321,2
34478,7227401,0,1,3087,251,1
58709,7063716,1,1,4050,285,1
76089,6980592,3,1,3800,303,1
5331,7152933,1,1,1900,267,2
76590,6965245,0,1,3041,306,2
45886,7059641,0,0,1695,286,1
122618,6883544,0,1,2550,324,2
8713,7145412,1,1,2450,267,1
76970,6962404,2,1,2995,306,3
6508,7205055,0,1,2200,256,2
64659,6963722,1,1,5900,306,1
75702,6976674,1,1,2395,304,1
89930,6834417,1,1,2600,334,1
33129,7161382,4,1,3600,264,1
54582,7019547,2,1,1850,294,1
120550,6825393,0,1,2275,335,1
33895,7226107,1,1,3150,251,2
37184,7205477,3,1,3150,256,1
101952,6829423,0,1,2550,334,2
117940,6893279,3,2,5050,321,2
73046,7026293,0,1,2800,293,1
110733,6935316,2,1,5500,312,1
18358,7166933,2,1,2750,263,1
110678,6944370,0,1,2200,310,1
117683,6858155,0,1,1925,328,1
89649,6901420,0,1,2900,320,1
114968,6929814,3,1,3999,313,2
102572,6856287,5,4,10000,329,1
57952,7076591,1,1,1525,283,2
115197,6913104,1,1,2950,318,1
30337,7113790,0,1,1850,274,1
65761,7000119,0,1,2099,298,2
23916,7100752,1,1,3900,276,3
29008,7139766,3,2,10000,268,1
96003,6842768,2,1,2600,332,3
41336,7115189,2,1,3600,273,1
111706,6876962,2,2,5300,325,1
71646,7076071,4,2,6500,283,1
7346,7157539,0,1,2050,265,1
16278,7176549,3,2,9500,262,1
64225,6989836,3,2,4900,300,2
114610,6846456,2,1,2025,331,1
59405,7032912,1,1,3600,292,1
33075,7232761,3,2,4650,250,2
55865,7055358,2,1,2295,287,2
50865,7035655,0,1,2299,291,2
90695,6909275,0,1,2600,318,1
56638,7042183,2,1,3795,290,1
91430,6947142,2,2,4459,310,1
26655,7132784,0,1,2400,270,1
5233,7209941,2,1,2800,255,2
117803,6940223,1,1,2650,311,1
39247,7187856,1,1,2950,258,1
49180,6995323,0,1,3227,299,1
108840,6883633,1,1,4095,324,1
38360,7097586,0,1,2825,277,1
98371,6920089,1,1,4000,316,1
112926,6866930,2,1,3500,327,1
47743,7062520,2,1,3695,285,1
106115,6842426,0,1,2100,332,1
13789,7089153,3,2,7995,278,1
101984,6872787,1,1,2150,326,1
65114,6953713,2,1,3025,308,1
50499,6984055,0,1,2300,302,3
88146,6814559,0,1,2400,338,1
28488,7200922,3,2,4750,257,2
53166,6965364,2,1,3300,306,2
67643,7048463,2,1,2375,289,1
16116,7126701,3,2,2400,271,2
6942,7088742,1,1,3900,278,1
74154,6968057,2,1,3800,305,1
112429,6913107,1,2,2600,318,1
46390,6978256,1,1,3850,303,1
13139,7170490,0,1,1375,263,2
108316,6931788,1,1,1550,313,2
71847,6976586,1,1,2875,304,1
70773,6965113,2,1,5500,306,1
8385,7108907,2,1,2800,275,1
82302,7079045,0,1,2550,282,1
33066,7204071,1,1,3465,256,1
43219,6971843,1,1,4875,305,1
103350,6866828,2,2,7485,327,1
37008,7154910,2,1,5750,266,1
3624,7146210,1,1,3750,267,2
45642,7021262,2,1,5379,293,1
32255,7111275,1,1,2150,275,2
91466,6824633,1,1,2699,335,1
15423,7222004,0,1,2395,252,1
66952,7062095,1,1,1795,286,2
4755,7144110,1,1,1960,268,3
108170,6840768,0,1,2595,333,1
36830,7192684,3,2,7000,258,1
86195,6920874,3,1,4550,316,1
100805,6847902,1,1,2030,331,1
28888,7191171,1,1,3195,258,1
87306,6820287,2,1,4800,336,1
103805,6828679,1,1,2400,334,1
34909,7133506,2,1,2895,269,1
25828,7158860,1,1,2695,265,3
71924,7068393,2,1,2275,284,1
58495,6969856,1,1,5995,305,1
6676,7190554,3,2,15000,258,1
5380,7159248,2,1,3300,265,2
15148,7211524,1,1,2850,255,2
79757,7029982,1,1,1450,292,2
70159,6952668,1,1,2100,308,2
93270,6918704,4,2,6000,316,2
53256,7030369,4,4,16000,292,1
50273,7021231,1,1,2450,293,1
26481,7196510,3,2,4998,257,1
61745,6985825,2,2,9500,301,1
121598,6917275,1,1,3395,316,1
25659,7111864,2,1,3200,274,1
118000,6843887,1,1,2260,332,1
86148,6943080,0,1,2350,311,2
47651,7035511,0,1,2500,291,1
86761,6921166,2,2,3800,315,1
45914,7084366,2,2,6755,280,1
99221,6933720,3,1,2150,313,2
52083,6992402,0,1,2550,299,1
122013,6826748,1,1,2250,335,1
24323,7209668,0,1,1400,255,2
27407,7226371,0,1,3850,251,1
40185,7196753,0,1,1695,257,1
106816,6938155,0,1,2250,312,2
90524,6899024,2,2,4430,320,1
78260,7035123,1,1,2850,291,1
5668,7197936,3,1,2400,257,2
122658,6936731,1,1,3359,312,1
92493,6924530,0,1,2710,314,1
120985,6892048,1,1,3795,321,1
91309,6897305,1,1,2775,321,1
2812,7161527,2,1,5250,264,3
19392,7137483,2,2,5995,269,1
10900,7096363,0,0,2100,277,1
84514,6833114,1,1,3500,334,1
33794,7161155,1,1,3195,264,1
106515,6862319,3,1,3575,328,3
50760,7003332,2,1,2950,298,1
74237,7013837,3,1,2500,296,2
99054,6942260,2,1,2400,311,2
40018,7180224,2,1,2495,261,2
117969,6883470,3,1,3500,324,2
12199,7172279,0,1,2500,263,1
100085,6912559,1,1,5165,318,1
109788,6851747,0,1,2200,330,1
21930,7092629,0,1,1900,278,2
51027,6954751,0,1,1789,307,1
49524,7012328,1,1,3855,296,1
101668,6844930,2,1,2750,332,2
51771,7081628,0,1,2895,281,1
57413,6957655,2,2,6000,307,2
23842,7194044,1,1,2645,258,2
82342,7057875,1,1,3200,286,1
42007,7181999,2,1,3400,259,3
98117,6858850,3,1,3500,328,1
6984,7219115,2,1,2950,253,2
116005,6838241,1,1,3163,333,3
107374,6865721,2,1,2800,327,1
84892,6836819,1,1,2100,333,1
112170,6899119,3,2,5000,320,2
50520,7027691,1,1,2690,292,1
77511,7082981,0,1,2238,280,1
1354,7219170,1,1,3350,253,1
108331,6896335,0,1,1595,321,1
74324,6959986,3,3,15000,307,1
22167,7150050,2,1,3650,267,1
113811,6831771,2,1,3700,334,1
8311,7179727,1,1,2695,261,1
24904,7153669,2,2,5630,266,1
323,7202273,1,1,2795,256,1
21659,7172280,5,2,6500,263,1
6273,7178866,1,1,2400,262,1
83501,6947716,2,2,5340,310,1
57065,7015642,0,1,2725,295,1
52370,6980171,3,1,3600,303,1
99651,7155530,2,1,2960,328,1
95644,6840293,4,4,20000,333,1
107612,6838035,2,1,4695,333,2
41073,7145886,3,1,3500,267,2
14854,7114580,2,1,2800,273,1
34893,7227156,1,1,3700,251,1
80538,7058278,2,2,3895,286,1
59051,7014754,0,1,2625,295,1
52078,6994243,3,2,6295,299,1
110671,6844508,2,1,3660,332,1
87732,6913339,0,1,3660,318,1
43090,7118227,3,2,7975,272,1
39859,7122972,1,1,3395,271,1
360,7137270,3,2,5295,269,2
80050,6962359,2,1,1695,306,2
117742,6824649,2,1,1795,335,1
57211,6958295,3,1,3000,307,1
77046,7028298,2,1,3095,292,1
91815,6865376,3,1,3700,327,2
67407,7043724,0,1,1995,290,3
112721,6896977,0,1,2300,321,1
85026,6907654,1,1,3800,319,1
58732,7038061,1,1,3925,291,1
54063,6954303,3,3,6750,308,3
29863,7142138,2,1,3750,268,1
33543,7223895,1,1,2350,251,1
58197,7030719,0,1,2600,292,2
70891,7030283,2,1,1795,292,2
3681,7144375,1,1,2850,267,1
1307,7093169,2,1,3025,278,1
16794,7198242,1,1,2745,257,1
99348,6893193,3,1,2795,321,2
55961,7072121,2,1,3300,284,1
50007,7068095,2,1,4295,284,1
39327,7145439,1,1,3200,267,1
62031,6987750,1,1,4130,300,1
86454,6844643,1,1,2450,332,2
39777,7190188,0,1,2890,258,1
33567,7192486,2,1,3700,258,1
67776,6974155,0,1,2420,304,2
31508,7214316,1,1,3450,254,1
84346,6855923,2,1,3500,329,1
24920,7106027,2,2,2500,276,2
43015,7111138,0,1,2550,275,1
5747,7189733,2,1,3695,258,1
27033,7211155,3,3,12000,255,1
105581,6864274,1,1,5895,327,1
56004,6958594,2,2,4650,307,1
1022,7145131,1,1,3950,267,1
14806,7199549,2,1,1700,257,3
104850,6927850,3,1,3995,314,2
98807,6879619,3,1,3995,325,3
49216,6994567,2,1,3250,299,2
46047,7052627,1,1,2700,288,2
93535,6861311,1,1,3490,328,1
50659,7030098,2,1,2495,292,3
122025,6857251,3,1,6295,328,1
7652,7092563,1,1,2995,278,1
46534,6992073,1,1,1750,300,2
19456,7169616,0,1,3330,263,1
6406,7182174,1,1,2850,259,1
63676,7026974,0,1,1350,292,1
38591,7180456,1,1,2300,261,3
122316,6875642,1,1,3395,325,1
100305,6812585,2,2,5495,338,1
63481,7001721,0,1,2039,298,1
76807,7075502,1,1,2200,283,2
48666,7057744,1,1,3050,286,1
1778,7135878,2,1,3200,269,1
63211,6984538,2,1,2275,301,1
55642,7069945,2,1,3350,284,2
97020,6885219,1,1,2760,323,1
29145,7231897,0,1,2350,250,1
100131,6861960,0,1,3500,328,1
91427,6919260,1,1,1500,316,3
78431,7075881,2,1,2775,283,3
7800,7230508,1,1,2500,250,1
82547,7016113,3,2,5200,295,1
99845,6912222,2,1,3200,318,2
6247,7187066,0,1,2400,258,1
54018,7068269,3,1,5800,284,1
45415,6983369,1,1,3695,302,1
67413,7079566,4,2,5750,282,2
3745,7152164,1,1,2750,267,1
117471,6922116,3,3,11000,315,1
101155,6860853,3,1,5200,328,1
36932,7180817,1,1,4300,261,1
36349,7196558,2,2,3835,257,1
70595,7038894,0,1,2500,291,1
58038,6983320,3,1,4895,302,2
45487,7068754,1,1,2125,284,1
38815,7163029,1,1,2950,264,1
12460,7121241,2,1,3000,272,2
78049,6955166,2,2,5107,307,1
94867,6820919,0,1,2500,336,3
25933,7116947,3,3,12000,273,2
63949,7053379,3,1,2880,288,3
52377,7053769,2,2,2750,288,2
101798,6920609,3,1,2500,316,2
73707,7049633,0,1,2500,289,1
42172,7115390,0,1,2800,273,1
117882,6865043,1,1,3495,327,1
33461,7219692,1,1,2245,252,1
43717,6988054,0,1,2500,300,2
7411,7154492,0,1,1825,266,1
3643,7145572,2,1,2995,267,2
73751,7075799,2,1,2700,283,1
66018,7013692,6,1,8000,296,1
75789,7075705,4,2,7165,283,1
55029,6964844,0,1,3200,306,1
108115,6833095,3,1,3200,334,1
82428,7043483,0,1,2500,290,2
67817,7007396,0,1,2356,297,1
56600,6953740,2,1,2500,308,1
24432,7170985,4,2,6250,263,1
100096,6821706,0,1,1300,336,1
8639,7094435,0,1,1800,278,3
94003,6871378,0,1,2691,326,1
50255,6969210,1,1,1760,305,1
35224,7197328,4,1,5400,257,1
62320,7028554,0,1,2200,292,1
93456,6879246,1,1,3425,325,1
66094,7059518,2,1,3400,286,2
53137,7070456,2,2,5000,284,1
60038,6953248,2,1,2495,308,1
113477,6878791,0,1,1225,325,3
57063,6985502,3,1,4795,301,2
76467,7061872,1,1,2350,286,2
66833,7015008,0,1,2450,295,1
74732,6969890,1,1,3350,305,1
18466,7146193,1,1,3700,267,1
90325,6931593,2,1,4695,313,1
113058,6896000,3,2,5200,321,2
30501,7215408,3,1,2399,254,2
122851,6877594,1,1,2337,325,3
102328,6843500,0,1,2295,332,1
40167,7090363,4,1,4695,278,1
12864,7137245,3,3,14995,269,1
103616,6835979,1,1,1500,333,3
80865,7066758,0,1,2450,285,1
29654,7158461,2,1,2200,265,2
111704,6861555,1,1,3100,328,1
18412,7233701,1,1,4000,250,1
15356,7160639,2,1,2695,265,2
33457,7202489,1,1,3357,256,1
82171,7073763,1,1,4700,283,1
44987,7052441,4,2,6000,288,3
76614,7075106,3,2,3900,283,1
121150,6879432,0,1,2675,325,1
112692,6912333,0,1,2591,318,2
69579,7012633,0,1,1800,296,1
30991,7204361,2,1,4195,256,1
7582,7213107,2,1,2700,254,1
123555,6852303,2,1,2195,330,3
104232,6886315,1,1,4595,323,1
14593,7118330,3,1,2300,272,3
2456,7218936,1,1,2490,253,1
72289,7073046,1,1,2690,283,1
76460,6957664,1,1,2550,307,1
116474,6878657,3,1,4500,325,1
65222,6977144,2,1,4200,303,1
115706,6855978,2,1,2100,329,1
86828,6918658,1,1,2495,316,1
118280,6826108,1,1,2700,335,1
114755,6911516,2,1,3250,318,1
80492,6968663,0,1,2625,305,1
73228,6964521,3,2,5600,306,1
117767,6838405,2,1,3050,333,2
9380,7195123,1,1,2700,258,1
51191,6996841,2,1,2400,299,1
49635,7065105,3,2,4300,285,3
30815,7117492,1,1,2695,272,1
85308,6913589,0,1,1800,318,2
35864,7516869,0,1,1850,250,1
5934,7097527,2,2,3500,277,1
6110,7104981,1,1,2300,276,2
118823,6925282,1,1,2300,314,3
10234,7223091,3,2,8550,251,1
98352,6938025,1,1,1995,312,2
6007,7132343,3,1,2200,270,3
88028,6869322,0,1,2025,326,1
18324,7111979,0,1,1750,274,1
78726,6983105,2,2,4195,302,1
7897,7196093,2,1,2350,258,2
9216,7211135,2,1,5800,255,1
85015,6847266,1,1,3995,331,1
21205,7103713,0,1,2200,276,1
34011,7196003,2,1,3500,258,3
31812,7159224,4,2,7200,265,1
7075,7098541,3,2,7100,277,1
82264,7038021,1,1,3540,291,1
39480,7124664,3,1,2999,271,1
45145,7008690,2,2,3499,297,2
91693,6843285,1,1,3095,332,2
117348,6812004,1,1,3325,338,1
19646,7201098,2,1,3450,257,1
98390,6851979,1,1,2900,330,1
103834,6857285,1,1,3095,328,1
118894,6826681,3,1,3500,335,2
62105,7082182,0,1,1550,281,2
20742,7222827,1,1,1700,251,2
50376,7055085,0,1,3750,287,1
114626,6864780,0,1,2400,327,1
18475,7160007,0,1,1850,265,2
12015,7126764,2,1,1900,271,1
75959,7047845,0,1,2538,289,1
115103,6938851,0,1,2900,312,1
84956,6935156,2,1,2990,312,3
68788,7007119,2,1,4150,297,1
73865,7065368,3,1,3800,285,2
13904,7132438,1,1,3400,270,2
72226,7041883,4,1,6000,290,3
86764,6816258,2,2,5100,338,1
101007,6882915,1,0,3950,324,1
27552,7139928,1,1,3225,268,1
100274,6882012,4,2,5900,324,2
623,7219996,4,2,4495,252,1
66561,6990580,3,1,4495,300,1
